year,name,position,heightinchestotal,weight,fortyyd,twentyss,vertical,broad,bench
2002,Damien Anderson,RB,71,211,4.56,4.02,33.5,112,27
2002,Marques Anderson,SS,71,213,4.5,0,39.5,127,18
2002,Mark Anelli,TE,76,262,4.8,0,0,0,18
2002,Akin Ayodele,OLB,74,257,4.81,4.12,35,121,26
2002,Chris Baker,TE,75,258,4.81,0,35,112,18
2002,Jason Ball,OC,74,301,5.41,4.73,29,94,27
2002,Clenton Ballard,DT,75,313,5.18,4.64,26.5,93,24
2002,Mike Banks,TE,76,260,4.84,0,31.5,104,0
2002,Justin Bannan,DT,75,300,5,4.24,29,99,24
2002,Kevin Barry,OG,76,325,5.34,4.73,28.5,108,24
2002,Will Bartholomew,FB,73,246,4.68,4.09,38,119,35
2002,Rashad Bauman,CB,68,186,4.44,0,39,118,10
2002,Jarrod Baxter,FB,73,245,4.7,4.27,32.5,116,23
2002,Chad Beasley,DT,78,303,5.15,4.6,31.5,104,27
2002,Tony Beckham,CB,73,195,4.37,4.3,34.5,121,15
2002,Kevin Bentley,OLB,73,243,4.68,3.83,39,120,23
2002,LeCharles Bentley,OC,75,299,5.19,4.54,25.5,103,0
2002,Rocky Bernard,DT,76,294,4.96,4.41,33,108,30
2002,Ladell Betts,RB,71,220,4.62,4.06,38,116,23
2002,Martin Bibla,OG,76,306,5.08,0,0,0,35
2002,Terreal Bierria,FS,75,216,4.61,4.1,36,130,18
2002,Dwayne Blakley,TE,77,256,4.96,4.29,32.5,107,21
2002,Rocky Boiman,OLB,76,242,4.6,4.05,35,122,17
2002,Bruce Branch,CB,71,192,4.53,4.47,35,119,0
2002,Deion Branch,WR,69,191,4.47,3.76,36,117,0
2002,Sam Brandon,FS,74,199,4.66,0,36.5,127,0
2002,Jack Brewer,FS,73,194,4.59,4.24,37,122,12
2002,Raheem Brock,DE,76,257,4.93,4.23,34,115,25
2002,Sheldon Brown,CB,70,196,4.47,4.24,36.5,120,15
2002,Antonio Bryant,WR,73,188,4.57,0,37,121,0
2002,Courtland Bullard,OLB,75,234,4.69,4.28,36.5,123,0
2002,Joe Burns,RB,69,213,4.81,0,31,105,21
2002,Jamie Burrow,ILB,73,249,4.83,4.21,30.5,102,18
2002,Reche Caldwell,WR,73,194,4.53,4.1,41.5,130,0
2002,Rocky Calmus,OLB,75,243,4.69,0,0,0,16
2002,Kelly Campbell,WR,70,171,4.48,0,0,0,0
2002,Pete Campion,OG,76,307,5.26,4.81,25.5,88,30
2002,David Carr,QB,76,223,4.67,4.28,35,108,0
2002,Demontray Carter,RB,70,191,4.52,4.36,33,120,16
2002,Tim Carter,WR,73,190,4.32,3.93,39,126,0
2002,Rock Cartwright,RB,68,237,4.47,4.25,35,116,30
2002,Terry Charles,WR,75,207,4.52,4.09,36.5,122,0
2002,Jermaine Chatman,CB,71,185,4.55,0,35.5,121,0
2002,Kenyon Coleman,DE,77,284,4.97,0,0,0,32
2002,Reggie Coleman,OT,77,301,5.23,4.88,29,103,0
2002,Michael Collins,OT,78,300,5.54,4.98,25.5,104,32
2002,Mike Collins,DT,75,298,5.03,4.46,31.5,105,31
2002,Marc Colombo,OT,80,313,5.27,4.6,29.5,101,30
2002,Joe Cooper,OLB,73,233,4.95,4.46,32,111,17
2002,Keyuo Craver,CB,71,201,4.62,0,31,123,13
2002,Eric Crouch,RB,73,195,4.47,4.02,36,112,0
2002,Alonzo Cunningham,OG,76,316,5.46,4.73,24,98,0
2002,Ronald Curry,QB,74,220,4.59,4.11,35,115,0
2002,Kevin Curtis,FS,74,212,4.53,3.88,37.5,124,24
2002,Rohan Davey,QB,74,245,4.74,0,25.5,0,0
2002,Andra Davis,ILB,73,244,4.77,0,31.5,112,20
2002,Andre Davis,WR,74,194,4.42,4.1,39.5,123,0
2002,Dorsett Davis,DT,77,304,5,4.67,31,109,30
2002,Dan Dawson,SS,73,219,4.57,4,38,124,24
2002,Konrad Dean,OG,76,333,5.57,4.97,27.5,97,30
2002,Ryan Denney,DE,79,276,4.86,4.25,33,107,36
2002,Kori Dickerson,FB,76,240,4.75,4.51,34,116,22
2002,Brandon Doman,QB,74,210,4.81,4.08,32.5,106,0
2002,Howard Duncan,OG,76,324,5.44,4.69,28.5,101,22
2002,Nate Dwyer,DT,75,313,5.1,4.41,31,103,27
2002,Omar Easy,FB,73,244,4.53,4.12,40,123,21
2002,Andy Eby,OC,76,300,5.1,4.55,29,103,28
2002,Steve Edwards,OG,77,355,5.5,5.15,23,94,20
2002,Justin Ena,ILB,75,247,4.71,4.11,34,116,20
2002,RJ English,WR,74,211,4.63,4.11,37.5,121,0
2002,Demarcus Faggins,CB,71,178,4.57,3.92,36.5,121,3
2002,Randy Fasani,QB,76,224,4.77,3.87,31.5,106,0
2002,Trev Faulk,ILB,75,241,4.9,0,32,116,0
2002,Levar Fisher,OLB,73,233,4.67,0,31,110,0
2002,Tony Fisher,RB,74,226,4.66,4.13,41.5,126,21
2002,Delvon Flowers,RB,73,200,4.67,0,35.5,117,15
2002,LittleJohn Flowers,RB,73,214,4.73,4.08,34,110,19
2002,Toniu Fonoti,OG,76,349,5.49,4.81,28.5,97,32
2002,Larry Foote,OLB,73,231,4.83,4.41,30,0,24
2002,Lonnie Ford,DE,75,261,4.77,4.28,37.5,112,22
2002,Willie Ford,CB,74,195,4.57,4.33,34,117,10
2002,DeShaun Foster,RB,73,222,4.57,4.16,35.5,119,20
2002,Melvin Fowler,OC,75,300,5.46,4.6,27,99,32
2002,Eddie Freeman,DT,77,310,4.91,4.81,34.5,111,32
2002,Dwight Freeney,DE,73,266,4.48,0,0,0,28
2002,Scott Fujita,OLB,78,248,4.64,4.21,42,122,20
2002,Jabar Gaffney,WR,75,193,4.56,4.06,0,0,0
2002,Paris Gaines,FB,73,228,4.67,0,0,0,14
2002,David Garrard,QB,74,235,4.82,4.26,33.5,111,0
2002,David Givens,WR,73,217,4.56,4.13,40.5,126,0
2002,LaVar Glover,CB,70,177,4.59,4.29,37,117,11
2002,Jonathan Goodwin,OG,75,318,5.13,0,0,0,0
2002,Lamar Gordon,RB,73,214,4.55,0,34,119,16
2002,Daniel Graham,TE,75,248,4.64,0,36,118,0
2002,Charles Grant,DE,75,282,4.69,4.39,31,118,24
2002,Bobby Gray,SS,73,209,4.66,0,0,112,24
2002,Jarvis Green,DE,75,272,4.87,4.25,31,109,0
2002,William Green,RB,73,221,4.6,0,42,121,27
2002,Andre Gurode,OG,77,316,5.34,5.05,30.5,100,0
2002,Sean Guthrie,DE,76,269,4.88,0,0,0,28
2002,Carlos Hall,DE,76,259,4.67,4.19,40,129,20
2002,Joe Hall,FB,73,293,4.97,0,28,107,22
2002,Ryan Hannam,TE,75,251,4.69,4.21,30.5,113,18
2002,Alan Harper,DT,74,295,5.27,4.64,30.5,104,0
2002,Joey Harrington,QB,76,215,4.89,4.21,32,112,0
2002,Napoleon Harris,OLB,75,253,4.55,4.44,34,115,27
2002,Quentin Harris,FS,73,216,4.61,4.34,36.5,120,14
2002,Tyreo Harrison,ILB,74,238,4.87,0,40,118,0
2002,Herb Haygood,WR,73,193,4.45,4.26,33,114,0
2002,Verron Haynes,FB,70,224,4.78,4.08,31.5,117,25
2002,Ennis Haywood,RB,70,218,4.76,4.14,35,112,12
2002,Jason Hebert,FS,73,190,4.63,3.86,35.5,118,15
2002,Keith Heinrich,TE,78,255,4.77,4.1,35,120,21
2002,Eric Heitmann,OG,76,305,5.22,4.6,28,103,33
2002,John Henderson,DT,79,306,4.87,4.66,27.5,110,24
2002,Leonard Henry,RB,73,206,4.57,4.29,35,113,26
2002,Artis Hicks,OG,77,303,5.08,4.64,29.5,104,22
2002,Maurice Hicks,RB,70,200,4.64,0,0,0,19
2002,Charles Hill,DT,74,293,5.06,4.36,33.5,113,23
2002,Kahlil Hill,WR,74,200,4.65,0,35,0,0
2002,Matt Hill,OT,78,300,5.33,4.54,28.5,101,20
2002,Chris Hope,FS,73,210,4.58,0,0,113,28
2002,Abdual Howard,SS,73,209,4.64,0,0,120,0
2002,Dameon Hunter,RB,71,219,4.68,0,30.5,113,0
2002,Javin Hunter,WR,71,186,4.47,4.04,41,129,0
2002,Grant Irons,DE,78,267,4.96,4.38,40.5,119,19
2002,Ron Isreal,SS,73,213,4.6,0,0,121,20
2002,Bobby Jackson,SS,73,216,4.68,4.16,34.5,125,0
2002,Quentin Jammer,CB,73,204,4.49,0,36,124,18
2002,Joseph Jefferson,CB,73,205,4.39,4.01,39.5,121,8
2002,Dennis Johnson,DE,77,258,4.82,4.36,35.5,119,17
2002,Emmett Johnson,WR,74,205,4.45,4.1,39,122,0
2002,Kyle Johnson,FB,73,242,4.74,4.35,34,119,22
2002,Ron Johnson,WR,75,225,4.7,4.02,34.5,118,0
2002,Doug Jolley,TE,76,251,4.6,4.18,38,117,18
2002,Jermese Jones,OT,78,337,5.29,0,0,0,22
2002,Levi Jones,OT,78,304,5.21,0,0,103,0
2002,Terry Jones,TE,75,265,4.79,4.43,33.5,111,20
2002,Eric Joyce,CB,69,192,4.53,3.97,40.5,115,11
2002,Brett Keisel,DE,77,279,4.89,4.51,33.5,107,26
2002,Stephon Kelly,SS,75,212,4.62,4.1,32.5,117,15
2002,Antwan Kirk-Hughes,OG,75,315,5.43,4.91,27,95,0
2002,Kurt Kittner,QB,74,221,4.86,4.5,27,0,0
2002,Kyle Kosier,OT,77,293,5.09,4.49,29.5,108,24
2002,Antwan Lake,DE,76,286,5.08,0,0,0,27
2002,Broderick Lancaster,OG,76,310,5.28,0,0,0,14
2002,Ben Leber,OLB,75,244,4.62,4.25,32.5,114,20
2002,D.D. Lewis,ILB,73,235,4.7,0,33.5,114,24
2002,Michael Lewis,SS,73,211,4.6,4.14,36.5,122,16
2002,Aaron Lockett,WR,68,155,4.31,4.11,35,119,0
2002,Omare Lowe,CB,73,196,4.58,3.97,35.5,118,12
2002,Chris Luzar,TE,79,270,4.76,4.17,32.5,115,22
2002,Wesly Mallard,SS,74,221,4.49,4.07,41,122,22
2002,Marquand Manuel,SS,73,209,4.52,0,0,0,18
2002,Jamar Martin,FB,71,245,4.89,4.34,32,108,23
2002,Lee Mays,WR,73,190,4.55,4.17,32.5,119,0
2002,Jason McAddley,WR,74,203,4.47,4.09,36.5,123,0
2002,Tango McCauley,OG,76,304,5.32,4.78,31,104,29
2002,Eric McCoo,RB,70,214,4.55,0,32.5,112,14
2002,Josh McCown,QB,76,223,4.59,3.9,38.5,120,0
2002,Ivory McCoy,TE,76,240,4.59,4.24,35,113,25
2002,Curt McGill,OC,76,290,5.07,0,0,0,30
2002,Jon McGraw,SS,75,208,4.5,3.92,39.5,126,13
2002,Seth McKinney,OC,76,300,4.97,4.51,33.5,105,23
2002,Randy McMichael,TE,75,247,4.88,4.28,29.5,112,18
2002,Terrence Metcalf,OT,76,318,5.31,0,0,0,28
2002,Ben Miller,OC,75,263,4.92,4.46,37.5,114,18
2002,Dicenzo Miller,RB,70,215,4.93,4.39,31,107,8
2002,Freddie Milons,WR,70,190,4.51,0,33.5,114,0
2002,Dave Minnich,RB,71,218,4.66,0,33.5,117,12
2002,Mel Mitchell,FS,73,220,4.55,4.15,35,128,15
2002,Quasim Mitchell,OG,78,335,5.29,4.94,26,0,22
2002,Shannon Money,OG,76,295,5.22,0,33.5,107,25
2002,Quincy Monk,ILB,76,250,4.82,4.38,33.5,113,26
2002,Derrius Monroe,DE,76,269,4.56,4.51,31.5,111,25
2002,Brandon Moore,DT,75,293,5.26,4.64,25.5,96,32
2002,Brandon Moore,OLB,73,239,4.61,0,36.5,113,23
2002,Maurice Morris,RB,73,208,4.53,0,36.5,119,23
2002,Marquise Muldrow,OG,74,316,5.31,4.8,25.5,98,29
2002,Larry Ned,RB,71,219,4.62,0,34.5,120,15
2002,David Neill,QB,75,206,4.95,4.44,30,108,0
2002,Kendall Newson,WR,74,200,4.69,4.27,33.5,117,0
2002,Josh Norman,TE,74,236,4.65,0,32,115,18
2002,Willie Offord,SS,74,215,4.61,0,35,117,22
2002,Tony Okanlawon,CB,71,185,4.67,4.39,38,118,16
2002,J.T. OSullivan,QB,74,223,4.88,4.28,29,107,0
2002,Will Overstreet,DE,75,259,4.65,4.31,32.5,116,21
2002,John Owens,TE,75,265,4.77,0,38.5,117,21
2002,Melvin Paige,OG,77,314,5.34,0,23.5,0,30
2002,Anton Palepoi,DE,75,279,4.81,4.27,33.5,114,24
2002,Justin Peelle,TE,77,255,4.75,4.29,29,110,21
2002,Scott Peters,OC,75,300,5.07,4.69,33.5,97,36
2002,Adrian Peterson,RB,70,214,4.68,4.6,34,119,14
2002,Jermaine Petty,ILB,75,261,4.74,4.34,33.5,114,20
2002,Jermaine Phillips,FS,73,214,4.66,0,31.5,115,18
2002,Dwayne Pierce,OG,74,319,5.5,5.23,26,93,0
2002,Chester Pitts,OT,76,320,5.22,4.81,30,106,0
2002,Brian Poli-Dixon,WR,77,210,4.48,0,0,0,0
2002,Monsanto Pope,DT,76,295,5.25,0,0,0,0
2002,Mike Pucillo,OG,76,317,5.31,0,0,0,26
2002,Zach Quaccia,OC,76,309,5.37,4.6,26.5,93,23
2002,Patrick Ramsey,QB,74,219,5.24,4.09,33.5,0,0
2002,Antwaan Randle El,WR,70,191,4.49,0,0,0,0
2002,Tellis Redmon,RB,71,210,4.61,4.14,32,113,20
2002,Kris Richard,CB,71,186,4.47,4.15,39.5,120,10
2002,Nick Rogers,OLB,74,251,4.73,4.19,36,117,22
2002,Victor Rogers,OG,78,331,5.57,5.16,25,93,20
2002,Frank Romero,OG,76,300,5.3,4.79,27.5,88,22
2002,Robert Royal,TE,77,253,4.97,4.27,31,114,14
2002,Cliff Russell,WR,73,185,4.36,0,0,0,0
2002,Jake Schifino,WR,73,200,4.49,0,0,0,0
2002,Josh Scobey,RB,73,218,4.42,3.93,40.5,124,21
2002,Greg Scott,DE,76,268,4.9,4.61,32.5,110,26
2002,Jason Scukanec,OC,74,304,5.33,4.59,29,100,30
2002,Josh Shaw,DT,75,279,5.08,0,0,0,22
2002,Rick Sherrod,FS,74,192,4.62,4.11,37,119,0
2002,Kendall Simmons,OG,75,311,5.3,4.71,28.5,98,24
2002,Ryan Sims,DT,76,311,5.09,0,0,0,27
2002,Bobby Sippio,CB,75,214,4.69,4.2,37,123,12
2002,Derek Smith,TE,76,271,4.9,4.38,28.5,112,16
2002,Raonall Smith,OLB,74,244,4.53,4.11,42,125,26
2002,Steve Smith,SS,73,193,4.62,4.22,30.5,110,0
2002,Charles Stackhouse,FB,74,252,4.93,4.53,29,111,20
2002,John Stamper,DE,76,265,4.98,4.22,36.5,112,24
2002,Connor Stephens,DE,77,256,4.89,4.55,36.5,119,20
2002,Travis Stephens,RB,68,194,4.6,0,32,121,15
2002,Dominique Stevenson,OLB,72,231,4.64,0,32.5,0,0
2002,Lawrence Story,WR,77,205,4.63,4.16,33.5,114,0
2002,Tim Stratton,TE,76,251,4.97,0,27,101,15
2002,Jashon Sykes,OLB,75,236,4.68,4.34,34.5,116,23
2002,Ed Taamu,OG,74,335,5.3,0,29,0,28
2002,Ben Taylor,ILB,74,236,4.83,4.19,35.5,120,19
2002,Chester Taylor,RB,71,213,4.58,0,33,114,22
2002,Bryan Thomas,DE,77,266,4.47,0,34.5,0,33
2002,Kevin Thomas,CB,71,180,4.64,0,35,122,10
2002,Lew Thomas,RB,73,213,4.59,4.21,36,115,17
2002,Robert Thomas,OLB,73,229,4.51,4.1,34,116,21
2002,Lamont Thompson,FS,73,220,4.59,0,33.5,120,12
2002,Josh Thornhill,ILB,74,243,4.69,4.19,36.5,121,27
2002,David Thornton,OLB,74,236,4.62,4.09,35.5,117,26
2002,Ryan Tolhurst,WR,71,196,4.49,3.88,38,123,0
2002,Larry Tripplett,DT,74,305,4.93,4.35,30,102,0
2002,Kurt Vollers,OT,79,321,5.36,0,30.5,0,30
2002,Javon Walker,WR,75,210,4.38,4.05,39.5,126,18
2002,Langston Walker,OT,80,344,5.26,4.95,28.5,102,21
2002,Lenny Walls,CB,76,192,4.67,0,37,120,7
2002,Fred Weary,OC,77,308,5.37,4.63,32,104,34
2002,Anthony Weaver,DT,76,296,4.95,4.31,32.5,109,24
2002,Dante Wesley,CB,73,211,4.43,4.22,35,116,15
2002,Brian Westbrook,RB,69,200,4.57,0,37,118,26
2002,Greg White,DE,75,268,4.9,4.36,31.5,114,20
2002,Brian Williams,CB,73,207,4.57,4.2,39,122,19
2002,Chad Williams,SS,70,207,4.58,0,36.5,121,20
2002,Leveron Williams,RB,75,224,4.66,0,0,0,16
2002,Mike Williams,OT,78,375,5.3,0,30,101,29
2002,Ricky Williams,RB,67,190,4.47,0,32.5,110,19
2002,Roosevelt Williams,CB,73,204,4.63,0,38,123,23
2002,Roy Williams,SS,73,219,4.53,0,30.5,115,13
2002,Tank Williams,FS,75,222,4.46,3.93,38.5,125,19
2002,Coy Wire,SS,73,209,4.56,3.87,38.5,120,28
2002,Tracey Wistrom,TE,76,245,4.92,4.1,33.5,114,17
2002,Will Witherspoon,OLB,74,231,4.68,4.21,38,122,25
2002,Chris Young,SS,73,210,4.63,0,36.5,121,23
2002,Greg Zolman,QB,74,220,4.93,4.14,34,112,0
2001,Keith Adams,OLB,71,219,4.82,0,0,104,24
2001,Dan Alexander,FB,73,257,4.47,4.16,34,115,15
2001,Brian Allen,OLB,73,238,4.65,0,0,0,25
2001,David Allen,RB,69,194,4.62,0,31,0,15
2001,Will Allen,CB,71,192,4.44,3.9,39.5,121,14
2001,Scotty Anderson,WR,74,184,4.57,0,34.5,115,0
2001,Adam Archuleta,SS,73,211,4.46,0,0,0,31
2001,Tom Ashworth,OG,78,293,5.11,4.87,33.5,109,20
2001,Billy Baber,TE,76,255,4.76,4.19,33,106,22
2001,Jeff Backus,OT,78,310,5.37,4.67,27,99,25
2001,Alex Bannister,WR,77,201,4.47,0,30.5,110,0
2001,Kevan Barlow,RB,73,235,4.56,0,32,0,0
2001,Idrees Bashir,FS,74,206,4.56,4.25,40,126,22
2001,Gary Baxter,CB,74,204,4.53,4.21,37.5,122,0
2001,Jonathan Beasley,QB,73,227,4.85,4.38,29.5,102,0
2001,Monty Beisel,DE,76,270,4.83,4.3,34.5,110,26
2001,Kendrell Bell,ILB,73,234,4.64,4.5,38.5,124,24
2001,Marcus Bell,DT,74,319,5.32,4.71,0,98,17
2001,Michael Bennett,RB,69,207,4.38,0,39.5,0,13
2001,Eddie Berlin,WR,73,191,4.43,4.08,39.5,122,0
2001,Cory Bird,SS,70,217,4.6,0,0,0,22
2001,Darvell Bivens,FB,70,255,4.97,4.38,33.5,108,32
2001,Randy Black,SS,73,205,4.74,4.2,35.5,115,0
2001,Harold Blackmon,CB,73,210,4.54,4.28,37,121,17
2001,Derrick Blaylock,RB,70,194,4.36,4.09,35.5,0,18
2001,Josh Booty,QB,75,221,4.9,4.48,29.5,105,0
2001,Jarvis Borum,OG,79,332,5.05,4.83,30.5,107,25
2001,James Boyd,SS,71,207,4.59,4.24,32.5,117,0
2001,Roylin Bradley,OLB,73,243,4.67,4.28,34,114,19
2001,Drew Brees,QB,73,213,4.83,4.21,32,105,0
2001,Sean Brewer,TE,76,255,4.73,4.18,36,117,14
2001,Chris Brown,OT,77,329,5.33,0,0,0,30
2001,Kenny Bryant,CB,71,190,4.65,4.15,37.5,117,10
2001,Correll Buckhalter,RB,73,226,4.53,4.06,40,0,11
2001,Derrick Burgess,DE,75,264,4.92,0,40,125,24
2001,Jerametrius Butler,CB,70,173,4.57,4.4,36,121,11
2001,John Capel,WR,71,177,4.39,0,36.5,126,0
2001,Elliott Carson,TE,77,246,4.9,4.21,36,115,16
2001,Robert Carswell,FS,73,214,4.59,4.18,34,106,21
2001,Andre Carter,DE,77,249,4.84,4.24,38.5,132,20
2001,Jonathan Carter,WR,73,180,4.35,4.25,42.5,134,0
2001,Quincy Carter,QB,74,225,4.58,4.12,35.5,113,0
2001,Quinton Caver,ILB,76,227,4.67,4.25,37.5,118,23
2001,Chris Chambers,WR,73,210,4.33,4,45,134,0
2001,Derrick Chambers,DT,76,299,4.98,0,0,0,32
2001,Patrick Chukwurah,OLB,74,238,4.77,4.21,40,119,24
2001,Tay Cody,CB,69,181,4.55,0,0,0,11
2001,Justin Coleman,QB,77,238,5.22,4.62,29.5,101,0
2001,Derek Combs,RB,73,193,4.42,4.07,35,0,8
2001,Jameel Cook,FB,70,226,4.8,4.38,29.5,108,17
2001,Chris Cooper,DE,77,272,4.95,4.21,35.5,114,24
2001,Jarrod Cooper,SS,73,222,4.45,3.9,41.5,130,0
2001,Rodney Crayton,CB,68,178,4.6,4.4,35.5,118,13
2001,Rick Crowell,OLB,75,242,5.03,4.3,31,109,19
2001,Corey Crume,RB,71,225,4.76,4.32,37,0,15
2001,Alge Crumpler,TE,75,266,4.76,4.43,34,112,22
2001,Will Cuthbert,OG,77,318,5.53,5.06,24.5,91,17
2001,Ennis Davis,DT,76,302,5.1,4.9,27.5,99,23
2001,Leonard Davis,OT,78,370,5.32,5.18,28,105,33
2001,Rick DeMulling,OG,76,307,5.24,4.6,31.5,106,32
2001,Ryan Diem,OT,79,338,5.13,4.46,34,102,0
2001,Tony Dixon,SS,73,213,4.63,0,37,117,17
2001,Charron Dorsey,OT,78,348,6.03,0,0,0,16
2001,Eric Downing,DT,76,302,5.23,0,0,0,27
2001,Shawn Draper,OG,76,303,5.3,0,32,110,17
2001,Patrick Dyson,CB,71,192,4.55,0,31.5,114,0
2001,Nijrell Eason,CB,73,210,4.59,0,34.5,119,19
2001,Ron Edwards,DT,75,293,4.86,0,0,0,0
2001,Heath Evans,FB,73,246,4.56,4.24,34.5,111,30
2001,Mario Fatafehi,DT,74,295,5.29,0,0,0,0
2001,Robert Ferguson,WR,73,205,4.48,4.07,36.5,120,0
2001,Bill Ferrario,OG,74,314,5.3,0,0,0,17
2001,Dauntae Finger,TE,76,262,5.09,4.59,33.5,103,15
2001,Richmond Flowers,WR,71,195,4.55,3.96,35.5,114,0
2001,Kynan Forney,OG,75,312,5.28,4.77,27,97,23
2001,Shawn Forte,FS,73,204,4.54,0,0,0,20
2001,Curtis Fuller,FS,70,186,4.45,4.21,36,114,18
2001,Mike Gandy,OG,77,305,5.2,4.71,30.5,103,0
2001,Rod Gardner,WR,74,219,4.48,0,36,0,0
2001,Roberto Garza,OC,74,303,5,4.53,32.5,114,37
2001,Reggie Germany,WR,73,183,4.39,0,32,0,0
2001,Derrick Gibson,SS,74,218,4.45,0,0,0,17
2001,Jason Glenn,OLB,73,236,4.94,4.31,36,115,14
2001,Kenneth Grant,CB,70,202,4.53,4.34,39,109,0
2001,Morlon Greenwood,OLB,73,237,4.69,4.08,33.5,112,21
2001,Shane Griggs,QB,76,199,4.83,0,0,0,0
2001,Adam Haayer,OG,78,298,5.3,0,0,0,23
2001,Corey Hall,FS,76,198,4.5,0,36.5,127,14
2001,Ben Hamilton,OC,77,303,5.26,4.62,33.5,106,17
2001,Casey Hampton,DT,73,314,5.25,0,0,0,34
2001,Antoine Harris,TE,76,260,4.93,0,26,0,11
2001,Shaunard Harts,SS,73,200,4.56,0,34.5,119,12
2001,Edgerton Hartwell,ILB,73,250,4.86,4.56,36.5,114,18
2001,Tim Hasselbeck,QB,73,211,4.83,4.4,33,113,0
2001,Reggie Hayward,DE,77,255,4.91,4.43,41,127,21
2001,Todd Heap,TE,77,252,4.68,0,32,0,22
2001,Jamie Henderson,CB,74,202,4.48,4.12,40.5,125,10
2001,Anthony Henry,CB,73,198,4.6,4.21,41,126,15
2001,Travis Henry,RB,69,223,4.61,0,35.5,0,23
2001,Anthony Herron,DE,75,280,5.16,4.43,36,114,26
2001,Josh Heupel,QB,74,215,4.85,4.15,37.5,114,0
2001,Renaldo Hill,CB,71,178,4.68,4.18,35.5,116,10
2001,Russ Hochstein,OG,76,300,5.4,4.6,26.5,95,16
2001,Sedrick Hodge,OLB,76,244,4.49,4.09,32,120,21
2001,Paul Hogan,OC,75,290,5.5,4.54,29,102,26
2001,Jabari Holloway,TE,75,253,4.91,4.4,38.5,113,20
2001,Menson Holloway,DE,74,284,4.9,4.43,34.5,111,19
2001,Rashad Holman,CB,71,186,4.58,3.85,42,129,6
2001,Derek Homer,RB,69,194,4.6,4.3,32.5,0,0
2001,Margin Hooks,WR,71,191,4.5,4.18,36,116,0
2001,Willie Howard,DT,76,295,4.94,0,0,0,23
2001,John Howell,FS,73,204,4.64,4.12,37,121,14
2001,Orlando Huff,OLB,75,245,4.7,0,0,0,16
2001,Steve Hutchinson,OG,77,315,5.15,4.74,33.5,106,31
2001,James Jackson,RB,71,210,4.55,0,35,0,0
2001,Cedric James,WR,74.25,204,4.49,0,43,134,0
2001,Michael Jameson,FS,73,186,4.5,4.2,34.5,118,9
2001,Kris Jenkins,DT,77,316,5.19,4.41,31,108,33
2001,Ortege Jenkins,QB,73,234,4.82,4.4,34.5,108,0
2001,Jonas Jennings,OT,76,334,5.31,4.93,29.5,107,31
2001,Ligarius Jennings,CB,70,202,4.67,4.07,34,120,11
2001,Chad Johnson,WR,73,192,4.57,4.14,33,108,0
2001,Jevaris Johnson,TE,78,257,4.9,0,29,0,18
2001,Rudi Johnson,RB,70,227,4.57,4.22,37.5,0,24
2001,Kenyatta Jones,OT,75,306,5.01,0,0,0,31
2001,Lamont Jordan,RB,70,234,4.57,0,37,0,24
2001,Bhawoh Jue,CB,73,199,4.54,4.21,34.5,113,0
2001,Kevin Kasper,WR,73,199,4.42,3.73,43.5,126,0
2001,Michael Keathley,OG,76,308,5.24,0,32.5,0,28
2001,Eric Kelly,CB,71,199,4.46,4.18,36,119,15
2001,Rod Kelly,DE,77,254,4.93,4.55,28.5,114,20
2001,Andre King,WR,73,199,4.61,0,35.5,0,0
2001,Ross Kolodziej,DE,75,290,4.87,4.36,34.5,111,25
2001,Justin Kurpeikis,DE,76,252,4.97,4.1,31.5,118,22
2001,George Layne,FB,73,242,4.59,4.19,32,115,0
2001,Matt Lehr,OG,74,290,5.28,4.44,31.5,106,28
2001,Cleo Lemon,QB,74,226,4.87,4.27,35.5,106,0
2001,Damione Lewis,DT,75,293,4.9,0,0,0,22
2001,Victor Leyva,OG,76,313,5.33,4.77,30,105,37
2001,Matt Light,OT,77,311,5.29,4.49,0,0,26
2001,Alex Lincoln,ILB,73,251,4.77,0,35,111,22
2001,DeAngelo Lloyd,DE,77,264,4.88,0,0,0,15
2001,Arther Love,TE,76,236,4.75,0,36,0,24
2001,LaShaun Mack,OC,75,299,5.56,4.99,26.5,92,17
2001,Brandon Manumaleuna,TE,74,275,4.99,4.26,30,106,0
2001,David Martin,WR,76,242,4.76,0,37,127,0
2001,Deuce McAllister,RB,73,222,4.41,0,37.5,0,20
2001,Justin McCareins,WR,74,209,4.51,3.99,41,129,0
2001,Dustin McClintock,FB,74,259,5.31,4.58,30,105,7
2001,Quentin McCord,WR,70,191,4.48,4.18,36.5,112,0
2001,Marlon McCree,SS,71,197,4.62,4.14,38,117,10
2001,Kareem McKenzie,OT,78,328,5.33,4.8,33,103,20
2001,Mike McMahon,QB,75,207,4.57,4.12,37.5,124,0
2001,Shad Meier,TE,77,256,4.85,4.15,34,113,20
2001,Willie Middlebrooks,CB,74,200,4.5,0,0,0,17
2001,Romaro Miller,QB,73,205,4.61,4.51,35,110,0
2001,Shawn Mills,WR,73,180,4.51,4.15,34.5,116,0
2001,Snoop Minnis,WR,73,171,4.57,4.07,37.5,115,0
2001,Travis Minor,RB,70,197,4.44,0,32,0,9
2001,Dwayne Missouri,DE,77,258,5.03,4.4,38,116,21
2001,Freddie Mitchell,WR,73,185,4.46,4.06,39.5,120,0
2001,Hodges Mitchell,RB,67,180,4.53,0,32.5,0,15
2001,Mario Monds,DT,75,342,5.04,4.73,28.5,99,0
